Gene_name	Length
Y18H1A.11	272
nbs-1	359
T28D6.5	824
str-25	346
unc-130	333
clec-169	464
lpd-3	4018
clec-72	466
C28C12.11	250
C25G4.3	227
F25B5.3	53
T13F3.4	151
F53C11.1	405
T28A11.17	493
K09C4.9	107
xpo-2	938
lsm-3	102
fcd-2	1440
epg-9	214
phf-34	246
tag-243	228
inx-10	486
ceh-8	142
T05H4.11	198
B0554.7	190
Y34F4.2	198
his-72	151
T23B3.8	88
Y48G8AL.16	56
pash-1	751
grd-12	285
apm-3	414
T05F1.2	579
F52F10.2	508
C09G1.5	101
ZK688.11	168
F02E11.2	87
C28A5.2	1218
clec-164	269
F57E7.1	95
eri-1	376
elo-2	274
srbc-34	295
Y67D2.4	123
F46F3.3	159
pus-1	137
F33E2.10	335
F58H7.1	692
W10G6.6	82
F42F12.14	69
slc-25a26	269
T25B2.4	46
Y54E5A.7	395
map-1	72
str-208	347
clec-21	421
F26F2.8	167
F01G12.18	75
srd-58	325
M02E1.1	1066
pqn-80	1063
R10E4.3	305
F37B12.1	246
K02A11.2	205
sri-67	324
C17E4.2	225
Y50D4A.1	449
F55A4.3	70
spp-11	384
Y71F9AL.25	151
dcp-66	724
mrps-6	162
srxa-9	323
dur-1	542
F10D11.3	106
rnf-1	381
nlg-1	763
srsx-14	330
T04D3.8	89
T04C4.3	39
K08A2.2	349
srt-59	310
Y27F2A.6	487
F13A2.4	129
str-148	182
comp-1	419
C45E1.4	158
sld-2	249
try-3	263
F26E4.2	137
pqn-72	560
fkh-2	270
W01H2.2	59
gpa-16	115
tag-180	1067
par-2	330
dnj-16	378
T27C5.10	140
T08B1.1	591
Y49E10.30	97
C08F11.13	404
fubl-4	586
T22F3.11	453
srh-282	268
srbc-5	295
lpr-5	565
Y87G2A.13	468
R10D12.13	301
Y116A8C.9	422
C08F11.10	261
Y77E11A.12	108
tald-1	319
F02D10.6	199
W07G4.5	346
ncx-8	703
C30F8.3	333
inx-22	462
F59C6.14	175
hrpu-1	692
F43B10.1	557
R08C7.12	209
ZK84.4	72
rga-4	1126
F13C5.2	374
srt-27	319
T06C12.12	112
F26F4.6	293
Y4C6B.4	152
Y57G11B.8	95
F33E2.6	888
txt-4	114
ceh-100	1343
Y106G6H.6	368
B0034.5	364
Y39G10AR.32	61
srt-62	321
Y111B2A.21	138
T15B12.1	222
F57B1.6	225
fbxa-50	311
Y39F10C.1	64
F08H9.4	102
ttr-56	114
herc-1	213
fbxc-30	416
srh-231	338
F46E10.3	100
fbxb-35	315
F55H2.8	55
F32D1.5	89
M03C11.3	839
daf-42	1416
W02D7.5	232
R07E5.15	253
F46B6.5	779
srz-14	321
F47C12.7	140
fln-2	2479
fbxa-181	296
srz-48	331
T10C6.7	317
shc-2	331
F42E11.3	258
ccch-5	199
daf-16	485
F20G2.6	218
Y48C3A.14	869
sut-1	235
spp-17	104
ppfr-2	378
F41E7.9	511
C31H1.8	429
W05E10.5	201
F33G12.6	680
D1081.10	279
nlp-17	83
Y71A12B.12	721
K09B11.4	142
sws-1	169
ser-7	422
Y76B12C.4	114
math-22	383
srx-13	325
F08B12.4	98
C34E11.2	689
cyn-17	438
R08A2.5	255
phat-5	249
fbxa-59	316
F58A6.1	278
pqn-42	525
atln-1	118
str-138	328
F13B6.2	358
F45D11.7	260
W10C4.1	398
clec-75	409
sre-9	325
F20D6.10	486
Y39G8B.13	10
ZC477.3	212
C28H8.5	254
C25F9.10	140
Y49E10.16	327
F59E12.9	1621
Y57G11B.2	162
C25E10.17	114
dmsr-11	355
C08B6.5	423
srt-73	329
Y67D8A.2	1218
zoo-1	1039
F14D7.6	392
Y17G7B.23	265
fipr-10	74
nspb-8	79
C01G5.25	71
C15B12.2	416
F27B10.1	68
tiar-1	376
nkat-1	437
egl-8	1394
C01G6.9	367
R07H5.16	55
srz-54	318
ddx-15	700
T10D4.15	123
bath-21	270
C14A11.9	199
Y38E10A.1	81
F10D11.2	460
T11F9.1	417
lact-7	808
Y44A6D.2	76
Y50E8A.1	86
btb-10	297
pals-34	166
pac-1	766
clec-28	400
egl-27	614
T16G12.7	319
C39B10.3	153
cnc-10	89
unc-44	905
Y61A9LA.4	199
srw-1	349
srn-1	361
ceh-38	617
tor-2	310
Y48E1C.4	193
C31H5.6	432
bath-27	299
mlt-11	2603
F02E9.1	154
F28E10.1	129
W03D8.3	130
obr-2	426
R05D7.3	256
obr-3	733
T25B6.3	150
sur-7	230
rars-1	108
sqrd-1	228
srh-113	352
srsx-6	306
F35E12.6	350
W07A12.8	160
fbxa-171	404
F40A3.3	226
fbxa-10	304
plst-1	370
dct-17	517
D2092.4	363
hum-2	1811
cyn-12	36
Y11D7A.8	433
F18E2.15	99
K09H9.7	165
H20J04.7	337
prhg-1	614
T08B2.15	142
txt-17	115
srw-71	353
Y54C5A.1	52
Y37E11AL.3	305
Y55F3BR.1	728
C44C10.7	341
nep-8	464
ttr-11	110
alg-1	1023
tmem-231	304
Y53G8B.2	340
col-135	660
ins-37	165
C31H5.1	336
H25K10.4	128
nhr-212	403
R151.1	631
Y57A10C.8	335
dhhc-9	311
Y113G7B.15	362
gcp-2.1	751
F46H5.7	572
mct-3	596
col-69	394
aagr-2	955
ugt-24	528
ule-2	194
F36H5.10	142
Y75B8A.16	465
cest-16	183
F59A6.5	1286
T25B9.5	546
clp-7	778
unc-122	568
tyr-6	751
tsp-7	232
dhhc-4	371
srh-28	357
srj-9	250
cdf-1	512
fars-2	428
idh-1	435
ggr-2	513
ttr-19	143
lron-8	341
Y55F3AM.14	662
efl-2	358
clec-181	194
scl-5	208
W02D9.2	232
nhr-239	262
Y105E8A.28	225
ZK970.8	143
F20D6.2	305
acl-13	93
twk-1	451
K02G10.5	642
nhr-64	375
C02G6.2	816
parg-1	705
F55A11.6	269
B0019.2	747
ggr-3	445
zak-1	745
aman-3	1045
mec-1	2006
exc-15	333
F39H12.2	347
lnp-1	346
C44H4.6	367
cox-11	195
K02C4.3	286
nep-18	701
nlr-1	1180
plx-1	1945
R09A8.1	548
rme-1	613
F28H7.2	284
srt-61	347
scrt-1	178
ncx-2	950
mltn-12	704
nlp-77	151
H04J21.1	697
ZK666.8	391
unc-2	1982
aqp-3	374
C26D10.7	596
Y116A8C.25	308
cdr-3	278
pnk-1	403
dapk-1	1264
T27F6.8	301
sel-2	2563
degt-1	852
twk-48	372
nhr-264	358
C11H1.7	176
ugt-25	531
ggr-2	514
Y69H2.3	796
Y17G7B.20	294
T22D1.17	97
T16G12.12	151
fbxa-114	314
oac-23	685
C14H10.2	644
tre-2	538
sipa-1	995
fhod-1	1540
H04D03.6	92
F35E8.6	272
spp-12	106
Y43D4A.5	608
C05E4.15	239
mdt-26	561
D2096.5	137
gsto-3	123
tbcc-1	303
Y54E2A.4	476
F36D1.9	124
ccch-1	419
sago-2	887
srz-83	314
lec-12	340
C01A2.4	207
lipl-6	591
unc-8	776
egl-15	1091
grd-15	209
F44E2.10	304
pcmd-1	630
wdr-60	668
asp-14	366
qars-1	560
K01G12.22	107
F21D5.1	550
Y71G12B.13	508
Y43F8B.2	139
peb-1	443
F38B7.17	37
K08H10.10	134
F44E7.7	82
C01B10.6	42
M153.3	176
F27C1.3	262
srg-55	308
srw-42	382
F07B10.4	341
F15B10.3	191
acl-4	410
C07G2.5	23
Y105C5A.26	54
str-182	354
C50B6.3	550
fbxc-25	405
ppw-1	54
nlp-21	164
T06A4.1	426
K08F8.7	197
cld-9	183
F42A10.9	156
set-21	568
edc-4	841
C26B9.6	306
T27A1.2	342
ari-1.4	436
T06D4.1	320
Y71G12B.23	196
amph-1	461
fipp-1	518
C46E10.3	392
F42A10.7	187
srw-8	326
acbp-6	115
sri-37	330
Y54E10A.17	198
kdin-1	1462
C16C8.10	160
F29B9.7	175
C44B9.2	386
F46F5.11	798
F32D8.5	225
spp-1	108
F15B9.6	458
C13C4.7	191
Y116A8A.4	441
T27E7.1	226
F13H8.5	439
Y71G12B.23	253
unc-34	163
str-145	338
trm-2a	16
sto-1	325
try-7	380
wrt-9	553
F23D12.3	203
ntl-3	198
rbc-1	3012
C34C12.9	152
F57F5.3	257
irld-29	299
F49E2.5	1131
C41G7.6	219
F27C1.11	1271
M4.1	578
srbc-43	301
T23F11.11	193
ZC434.9	524
Y32B12B.2	812
B0432.7	871
C46A5.4	1537
C36B1.11	327
Y75B12B.13	73
stau-1	705
R31.2	384
F58D2.2	611
F20D12.12	25
ZK354.2	390
F40G12.2	265
R148.8	61
ZK218.7	259
Y38F1A.7	149
Y47G7B.2	422
srab-7	330
aqp-8	294
math-14	278
Y79H2A.2	167
Y38H8A.4	331
clh-4	1085
srx-41	328
dmd-8	369
H29C22.1	145
B0491.6	497
ZC518.8	34
ZK218.3	247
srt-34	327
sqst-4	177
Y51H4A.937	40
ipla-2	1071
pals-6	409
M57.2	41
prp-3	621
Y73F4A.3	163
osm-11	189
srh-276	332
K11D12.6	186
C10A4.2	266
T05C1.2	43
C10C5.7	83
chil-10	371
C04B4.6	89
T07C4.3	648
arrd-6	442
ztf-27	355
gut-2	60
H05C05.2	436
R02D5.24	31
magi-1	829
ttbk-5	373
R03H10.2	382
C24H11.5	92
Y54G2A.16	243
srh-83	352
F58E6.6	242
T05H10.4	410
mab-10	582
F29B9.5	151
Y73B6BL.27	131
ZC443.2	186
F35B3.4	227
F48A11.4	324
C23H5.8	203
unc-77	1820
snrp-40.1	331
glna-1	793
F20A1.2	378
Y71H2AM.29	90
ZK666.4	144
C18H9.5	464
fbxa-79	300
cox-17	63
D2089.3	133
gcsh-1	148
amt-4	577
let-526	1741
B0353.1	223
str-55	341
perm-4	331
Y52E8A.6	436
ceh-38	635
R05G9.3	230
Y102E9.3	123
nrx-1	334
F55G1.7	284
Y23H5A.8	34
T10E9.1	389
Y11D7A.10	68
C30G4.4	246
C15F1.5	311
Y51H4A.5	329
Y57G11B.6	129
sru-7	332
acr-17	78
T22E5.1	68
Y82E9BR.19	417
Y54F10BM.22	99
pqn-97	156
C04F12.7	202
srw-17	386
Y45F10C.6	118
hlh-30	524
H35N09.2	144
F41G3.3	539
F53A10.2	811
H34I24.1	258
mff-1	158
srh-97	352
Y43F8B.3	1399
M03D4.4	456
Y75B12B.1	191
dhs-19	307
srh-293	335
adpr-1	299
pqn-80	1223
T24D1.7	23
F43G9.12	809
R08A2.5	262
C05E7.2	286
suds-3	215
C16C4.18	59
pash-1	265
Y69A2AR.24	25
C01F6.9	28
F41H10.3	1144
slo-2	1125
C35B1.7	84
lir-1	297
Y53F4B.11	254
T23G11.1	168
C30G4.4	211
F54C9.11	367
D2030.2	586
F31B9.3	138
inpp-1	432
K03A11.5	256
Y39A1A.27	84
Y76B12C.3	152
C54D10.13	129
srh-252	317
ZC190.2	342
F14D7.3	63
C06C3.4	226
ttc-7	575
K10D3.4	922
M05B5.1	445
unc-89	6968
F54B11.11	588
EGAP2.2	33
glr-6	328
sto-5	381
prp-4	496
T22H2.4	91
gly-20	487
twk-28	523
T26C11.8	229
eps-8	943
rrf-3	1765
C39E6.2	146
F52H2.5	283
imph-1	854
T11B7.2	94
C05G5.1	456
hlh-10	202
T03F6.6	207
mrpl-9	276
pde-1	533
C05D12.1	498
col-52	260
tmed-1	234
K07D4.2	194
sqt-2	298
F58G6.8	198
gfi-2	480
mpz-1	2422
Y48G9A.9	361
srw-79	349
nstp-6	313
Y49A3A.3	390
Y38H6C.9	304
cpna-4	610
F39D8.3	403
ttr-31	148
flcn-1	298
C09H5.7	333
H18N23.2	344
C11G6.2	169
obr-1	627
Y57G11C.22	444
dgtr-1	359
F53F8.6	88
C05C10.2	1525
ero-1	250
nhr-98	106
blos-8	126
aakg-5	460
mec-1	954
C02B10.6	398
Y39G10AR.9	401
nhr-283	327
mzt-1	67
sdha-2	640
F59A1.15	537
sca-1	1004
ZK546.2	261
otpl-8	619
tag-260	430
col-121	359
pab-2	692
Y4C6B.2	484
Y19D10A.6	272
glr-7	671
C33H5.1	309
C39B5.2	378
C17A2.2	426
nstp-3	344
ZK829.3	433
Y40A1A.3	88
M04G7.2	548
F08H9.3	147
unc-22	6927
ZK355.8	61
R07E4.1	1035
nhr-110	424
daf-2	1928
F13H10.8	80
rig-5	424
ugt-29	536
mfsd-8	519
nhr-32	414
ampd-1	847
gcy-31	665
ZK1128.7	205
clp-4	716
F40H3.1	496
T01G5.7	260
tag-260	245
K04C1.5	255
adm-2	929
C46H3.2	577
F48B9.8	263
pll-1	1075
arrd-16	399
M28.9	817
R11G1.6	809
F54F12.1	1217
Y50C1A.2	402
lgc-38	479
lipl-8	401
nhr-56	298
C24H10.3	95
nlp-4	145
npr-12	397
mcm-2	881
bigr-1	226
F17C11.12	540
ntl-4	796
gars-1	678
C47A4.5	75
ctsa-4.2	512
ugt-39	523
C31G12.4	827
vab-10	1497
col-89	296
T23F6.3	291
cyp-33c2	495
nhr-88	235
C23F12.3	163
T24H7.2	925
K11E4.6	336
K02H11.4	504
F56F11.4	432
asns-1	551
E02C12.12	200
nhr-190	405
PDB1.1	341
Y57A10A.2	368
T02G5.14	343
F37B4.10	224
Y5H2B.3	182
F15D4.6	66
rgs-3	290
pqn-36	945
F54D5.4	186
taf-8	495
T25B2.1	150
fbxb-42	319
klc-1	516
rme-8	2271
fbxb-84	290
F39H12.1	430
F36A2.14	316
F42C5.5	330
Y73B6A.3	126
nlp-6	86
lrr-1	453
Y71F9AL.11	196
srh-289	325
ZC155.2	213
C06E4.2	82
M01G12.2	193
F20A1.6	181
C27D9.2	167
nhr-66	579
C06E2.9	94
T25B9.8	442
T05H4.7	511
F58E1.13	95
C25F9.5	713
klf-1	497
T28B4.1	518
Y76B12C.6	551
K11D2.1	278
rab-37	211
utp-20	2637
C27A7.6	487
daf-3	892
srt-4	354
ins-26	110
H40L08.3	545
fbxa-26	328
C46F2.1	244
T07A9.15	67
Y51A2B.9	102
srz-15	332
Y39A1A.18	139
W07A12.4	448
srap-1	3532
spsb-1	350
F53G12.18	73
T28F4.8	63
K09B11.5	525
Y48G10A.1	280
T21H3.1	305
C46H11.10	344
spch-1	197
C36A4.11	68
strl-1	241
pod-2	813
clsp-1	235
dhhc-4	126
F35A5.4	524
B0513.4	37
hpo-29	852
pqn-75	518
etr-1	389
zfp-3	605
C24H12.6	208
Y45F3A.9	294
R08A2.2	371
kcnl-4	485
B0563.9	71
srh-8	335
srw-76	342
C35A5.8	1096
Y71G12B.27	118
clh-3	1063
sru-36	328
mec-2	406
K06G5.3	340
pst-1	123
Y65B4A.2	435
lid-1	318
T05E11.8	202
F56D6.12	123
Y66D12A.1	236
W03C9.6	500
glb-33	546
fbxb-25	253
LLC1.2	23
C12D5.5	127
srxa-6	328
F13E9.10	229
Y14H12B.1	217
arrd-1	171
Y65A5A.1	123
kin-34	311
dur-1	118
srh-59	336
F53H2.1	756
F46B6.10	127
clec-183	216
pdp-1	451
ric-7	149
Y73F8A.10	205
D2024.5	163
dmsr-4	379
Y73B3A.1	613
str-84	338
srh-219	346
srbc-77	284
C49H3.9	297
acdh-4	385
F07C6.6	100
sul-2	452
Y26D4A.21	157
srx-125	308
fbxc-7	322
H11E01.3	1499
Y39D8A.1	463
dpf-7	643
D1022.9	352
rin-1	934
F42E8.1	266
F36D3.4	285
dsb-1	352
grl-13	272
rin-1	1368
K12H6.9	131
Y73B6BL.288	165
ZK673.11	338
F53A9.1	77
ceh-86	733
msrp-2	99
Y67D8C.6	264
npr-12	391
F38A5.6	263
btb-18	298
K07C5.13	26
snb-2	114
ssp-37	112
srz-85	308
C16D9.5	392
sre-24	356
grl-23	266
gst-32	209
fbxa-189	569
srz-23	334
dct-16	79
K03H6.5	402
sri-45	340
ego-2	1494
F32B4.8	852
srw-63	397
oac-10	670
W05B10.4	255
cutl-16	488
kvs-3	451
T14B4.8	291
C32E12.4	1496
F09G2.2	319
Y37H9A.1	514
nstp-10	349
fbxb-45	335
M03A8.3	374
C17B7.12	171
C30G4.4	89
dgn-2	399
C25A8.2	149
ZK1067.3	399
K02B7.3	108
F09B9.5	184
T05A8.11	17
F41H10.3	1005
gdi-1	102
mif-4	121
K04F1.9	50
Y105E8A.1	212
fln-1	836
T27E7.4	350
T04B8.5	880
fbxc-24	369
lpd-3	4020
Y69H2.7	478
ZC449.1	454
Y15E3A.3	494
nspd-7	70
lron-4	633
F11D11.4	61
clec-94	213
math-39	300
cutl-17	912
lido-9	321
C30B5.7	350
C06H2.7	316
C30G12.2	276
lido-17	329
teg-1	353
C08B6.2	229
arle-14	201
srt-47	326
W03D8.5	267
M04C3.2	587
got-2.1	419
srh-42	341
T07G12.2	544
nrx-1	410
svh-5	401
T10G3.3	297
T08G11.4	495
EGAP9.4	122
F44E7.5	230
ssna-1	105
R05H10.1	250
W04H10.6	61
Y51F10.2	210
row-1	584
C35A5.11	50
Y43D4A.5	623
W07G1.1	291
oac-59	698
T27A1.2	283
unc-76	287
srab-13	336
cpf-1	430
Y66D12A.6	136
C30F12.4	246
ZC247.1	4389
srh-40	352
F13A2.5	146
mpz-3	308
hxk-3	262
fbxc-36	305
mlt-11	3120
flcn-1	368
M01H9.2	439
irld-19	526
K01A11.3	306
T06D4.2	169
F53B6.13	52
sre-53	367
ife-1	231
F52D10.2	329
sknr-1	173
B0205.1	706
fbxb-96	300
T10C6.10	226
Y51H1A.3	199
F16H6.7	185
srw-44	385
T04B2.8	111
irld-47	520
T11F9.21	17
Y41C4A.18	100
Y57G7A.1	137
ztf-26	306
C43F9.5	248
R102.4	403
npr-16	420
C54G4.5	119
C02C6.14	11
twk-10	117
clec-118	177
eif-1	109
Y57G7A.5	244
cwp-2	106
ccnk-1	252
clec-241	212
ZK1127.13	128
ech-3	258
C01G10.15	100
R12E2.15	74
atic-1	464
ZC455.1	886
F52B5.2	301
mgl-3	1008
W02B8.1	116
pqn-80	111
F19C7.8	438
K07D4.6	389
C18E9.5	266
clec-128	451
F36D1.6	287
Y40C7B.4	163
eri-9	666
R10E9.4	13
T12G3.2	927
H24K24.2	196
W03D8.11	237
T10E9.8	196
F41E7.7	104
srbc-84	280
C04E6.4	387
dct-14	111
F28G4.3	358
wapl-1	746
ucp-4	324
F26F2.10	72
T01B4.3	155
R12H7.4	410
nlp-6	109
K08C9.10	105
nspe-6	73
acs-13	719
K08F8.15	9
H12D21.5	160
R160.3	148
nac-2	585
hpo-13	922
Y70C5A.4	87
nhr-56	408
rsd-2	871
elo-8	292
acdh-2	273
C31B8.12	358
rnf-5	100
C55A6.1	228
nep-24	567
lido-17	579
Y43F4B.5	459
pals-37	734
col-140	289
E03H4.4	804
C17A2.7	291
twk-13	567
H41C03.3	506
ZK185.2	503
lim-9	619
Y71F9AR.2	244
szy-5	603
acd-2	693
F46A8.5	218
dys-1	3663
T28A11.2	200
fkb-3	261
T16G12.6	949
ubc-18	153
dhhc-7	240
dhs-14	279
K09C4.4	524
F53F4.11	543
lido-17	630
dpy-9	315
F57C2.5	188
Y43D4A.6	328
immp-2	118
nhr-248	342
F53A10.2	586
pgs-1	446
cox-11	260
lsm-7	104
vps-29	191
magi-1	1054
B0348.5	361
tmem-189	319
R05A10.6	460
Y43C5A.2	452
tsp-5	241
mvk-1	514
B0205.14	75
F44F1.6	493
ttr-40	140
nhr-38	355
col-37	330
abt-2	2146
nrx-1	1540
F59H6.15	104
C09G1.2	1184
nhr-138	410
D1086.18	181
C27A7.5	713
Y39B6A.1	735
nep-3	634
Y71G12A.4	468
sgt-1	337
arg-1	357
C54H2.4	307
Y48E1C.1	382
Y65B4BR.1	377
B0244.4	358
clik-1	406
ZK688.5	1614
C04E6.12	220
phf-32	208
Y53H1B.4	171
C45B11.6	457
lin-23	610
T05H10.1	1326
samt-1	432
nhr-101	391
rnf-5	117
ZK484.3	289
cpd-1	1014
C04F12.8	272
Y37A1B.17	1386
F58E6.13	422
ugt-26	528
imb-2	889
nep-23	714
alg-1	1002
abt-5	1582
col-49	283
Y50E8A.12	183
dhhc-2	404
C01B10.9	555
nhr-117	435
mfsd-10	445
T07F12.4	329
trhr-1	395
rrf-2	1579
tir-1	927
K11H12.3	211
thoc-2	1437
ubc-3	243
Y47D3A.1	454
Y41D4A.5	469
Y116A8C.23	264
T20B3.1	608
kars-1	596
spat-2	68
ttr-10	166
aakg-1	801
T09E11.10	338
cct-7	455
Y53C10A.6	319
T13H5.1	845
tag-77	914
comt-5	227
F53E10.1	339
lgc-42	412
F25H9.6	237
ccb-1	526
F13D12.9	452
R10A10.1	91
math-33	1129
cest-27	561
T08D2.8	388
C13C4.6	467
ptp-5.1	482
acy-2	1080
Y97E10B.1	514
ZK546.2	485
K08D9.6	530
mcm-7	730
Y73B6A.1	225
F52C12.6	245
F41G3.6	296
irld-24	497
rbx-2	112
T09B4.8	444
C06E4.1	180
srab-25	337
C34E11.2	711
Y53F4B.17	286
T19H12.6	592
W02F12.4	100
fbxb-59	265
alg-5	905
F26F12.5	139
piit-1	200
hpo-34	1801
Y110A2AL.10	111
F56D6.23	87
usp-5	789
scb-1	168
C55B6.5	102
nhr-192	352
spat-2	533
C17G10.1	480
ZK596.3	322
E02H4.7	150
spat-2	603
Y67A6A.1	123
fbxa-60	353
D1054.18	58
srh-115	356
srh-270	358
Y49F6B.6	80
T25G3.1	156
F47F2.1	375
Y39A1A.20	113
C35B1.9	79
her-1	64
R12B2.8	80
ptr-16	805
srz-97	287
F11A5.18	130
T04C9.2	116
amx-2	724
irld-39	492
B0507.9	254
F23F1.6	583
C47A10.12	191
C42D4.18	168
T04G9.6	483
srh-290	328
W02D9.4	246
herc-1	504
rpl-32	81
C06H2.2	356
glb-28	217
Y71G12B.30	204
Y102A5C.27	120
clh-3	1020
F15B10.3	169
Y64G10A.2	187
edg-1	727
C25G4.8	394
ceh-83	543
F26F2.11	37
C01G10.5	75
dab-1	474
nsun-2	182
srj-39	331
xbx-4	111
M151.3	453
F57C12.6	181
F15B9.10	373
F13H10.8	30
T09D3.8	166
C36B1.6	150
srx-2	335
K05F1.6	856
K02E11.3	131
F23D12.1	259
T28C6.5	303
srd-68	324
glb-24	250
coel-1	432
T23F6.5	600
C34E11.2	673
dsb-2	280
Y51B9A.6	516
F37D6.3	169
R53.5	219
rcor-1	561
Y34D9A.7	299
Y57G11C.42	528
srsx-1	310
afd-1	1145
T22C8.3	319
Y39A1A.9	465
F10C1.9	235
Y67H2A.2	553
F25A2.1	290
C48D1.5	260
srh-5	333
nmat-1	220
F58F9.6	291
R105.5	183
mlp-1	106
D1054.1	266
C47A10.16	32
srh-201	351
acs-17	718
rft-2	97
F08B6.1	110
ZK813.4	171
ZK228.1	754
F01G4.4	649
srh-34	261
T02B11.3	198
R01H2.7	215
F13E9.14	222
dod-22	342
B0496.1	297
egl-6	384
B0207.10	81
dod-21	361
T07D3.9	441
snx-14	971
calf-1	177
fust-1	390
C07E3.8	233
snx-13	521
str-190	342
F49C5.16	90
Y37E11AM.4	109
C36B7.6	602
C51E3.9	209
K04F1.8	153
Y24D9A.7	77
fln-1	2257
srw-38	367
srg-24	315
T26C5.3	538
fbxc-27	399
F01D5.1	178
T03E6.9	338
clec-61	403
T06F4.1	184
eol-1	316
chaf-2	487
Y67D8B.5	193
par-2	582
F58F12.12	134
gcy-19	1187
Y94A7B.11	69
srg-61	213
mlt-10	690
R02E12.4	400
abu-14	373
C06G4.6	185
tbc-14	630
T26C5.5	106
Y55B1BR.6	145
ZK1320.11	204
T20D4.11	199
nlp-45	138
pid-2	454
F25B4.4	218
mrpl-50	285
K10B3.1	73
Y38F2AR.3	192
clec-165	275
igcm-3	591
H12I13.1	910
str-60	347
tor-1	310
K11H12.4	407
str-82	362
F26F2.4	93
somi-1	582
fust-1	448
eri-6	191
F17A2.16	322
B0379.2	226
C01C4.3	498
C55C3.6	252
R01H2.4	518
aqp-11	279
srd-35	336
T06D8.2	689
W05B5.1	125
oig-5	164
T05E12.6	487
K06A4.2	298
T04F8.9	287
srh-20	322
T02E1.6	244
M02B7.7	108
K03B4.6	134
F47B3.4	281
nab-1	658
frpr-15	444
ZK287.4	1056
fbxa-36	310
C06A6.2	666
Y45F10A.7	351
best-23	405
Y47G6A.30	85
acdh-13	617
pygl-1	882
Y119D3B.12	224
attf-5	1610
srw-112	375
R04E5.8	142
C12D8.13	244
T26E4.9	86
F39H2.3	280
Y61A9LA.3	305
swsn-1	449
str-211	349
F13C5.1	186
clec-11	417
srh-88	351
fkb-1	90
C14B1.3	384
csr-1	867
dmsr-3	376
Y41G9A.17	221
F08D12.7	336
dgk-5	941
T28H11.7	194
F10E7.9	603
T11F8.4	535
srj-20	338
unc-77	1804
srh-50	340
pqn-80	1066
nlp-49	72
mrpl-1	377
R04A9.9	63
tag-244	254
C43E11.9	180
fbxb-7	325
sre-51	351
C45B2.6	762
F46A8.6	208
islo-1	357
ZK822.9	59
clec-246	178
Y75B8A.18	124
asd-1	286
clec-174	456
Y38A10A.2	599
sdz-30	544
C35D10.3	206
F20E11.17	71
nspd-8	71
epg-3	384
C49C8.8	200
hlh-27	268
ZK1307.7	447
R09H10.7	94
srm-3	301
C04B4.6	155
Y45F10B.12	221
daam-1	987
F28F5.6	132
col-148	295
sru-20	350
nspa-10	34
Y105E8A.13	253
F56B3.11	188
F43C11.1	171
F36G9.13	845
T27D12.1	502
cpin-1	424
srv-13	332
Y57E12B.4	318
C18A3.7	113
B0524.2	348
clec-184	409
nsun-4	465
cki-2	258
D1086.7	216
C02E7.6	70
fbxb-3	361
lea-1	805
K10F12.7	129
plc-1	3544
olrn-1	554
lin-33	243
ocr-2	476
Y119D3B.12	339
str-103	339
D1054.9	560
F21C10.11	41
T23E7.2	908
F58F12.4	150
Y69H2.7	475
nlp-66	97
Y57G11B.5	225
C43F9.11	68
srd-70	326
F18E9.7	386
slc-25a29	337
ZK287.9	117
T10G3.1	318
Y47H10A.4	327
F22E5.23	99
F21F3.6	234
C54F6.19	34
fbxa-125	173
F08A7.1	198
Y37H2A.1	402
prx-11	214
fbxb-85	286
ssq-1	290
clec-133	174
M05B5.7	80
F54A3.6	470
spe-47	380
F28B4.4	121
dgk-1	952
Y38H6C.18	158
ptr-11	820
F36A4.5	31
thn-2	233
K08D12.6	668
vha-19	451
R12C12.6	128
Y46C8AM.1	160
fbxa-53	317
best-3	612
srv-3	311
Y57G11B.3	200
srh-291	239
srh-246	330
ddl-3	395
W05F2.6	455
Y39A3CL.7	405
larp-5	696
catp-4	1015
F53B3.6	321
srt-28	267
C55C3.73	14
H12D21.2	118
mrps-30	523
C44C11.6	55
F07C3.3	746
Y71F9B.6	217
nuo-4	436
hlh-15	89
Y51F10.7	189
sre-44	363
smr-1	239
F38E11.6	416
F11F1.4	240
K08F9.3	224
gck-4	1228
snt-7	416
sfxn-1.3	329
tba-6	464
F32D8.14	261
egl-27	988
hlh-14	148
ubc-22	182
K07A1.15	122
Y22D7AL.10	108
nape-2	355
ceh-8	274
mrpl-20	191
snf-2	746
F40G12.10	438
twk-37	382
egl-23	684
F28B4.3	2229
pph-1	349
pqn-16	281
pck-2	629
skih-2	1266
nhr-265	348
hlh-29	239
ser-5	454
C18A3.10	71
ZK430.7	444
zak-1	542
qns-1	279
C07A4.2	417
srxa-5	180
F09E5.11	218
ZC373.3	300
T22B2.3	352
col-158	336
Y48C3A.5	542
R11G1.2	112
nlp-81	105
trak-1	476
apc-17	325
ogt-1	973
erfa-3	532
C53D5.1	355
F54D10.9	511
C27H5.2	464
rsd-2	1129
ints-13	782
abt-1	1558
egl-27	1090
cyp-29a2	503
K10H10.10	207
tag-260	403
lad-2	496
srh-269	293
cest-2.2	672
alh-4	495
lea-1	1198
alp-1	645
R10F2.6	1161
Y47G6A.32	198
tsp-4	241
D2045.2	1810
mys-2	163
ttr-6	141
prp-31	504
tag-30	602
ptp-3	2070
R151.2	318
aakg-5	488
pid-5	1003
